review,label
한 5년 됐나? 그때 5개월정도 했었는데 뭔지 몰라서 아무 멋져보이는 고렙처럼 보이는 사람이 걍 개쩌는 이펙트 풍기면서 하염없이 산책하길래 조심스레 여쭤보니 그 형이 뉴비의 향을 맡았는지 존나 개신나서 스팀 친구부터 걸더니만 채팅치면서 하나하나 알려주고 레이드도 버스태워주고 막 해주더라 ㅋㅋㅋㅋㅋ 점점 하면서 재미도 느끼는데 갑작스레 닥친 굉장한 노가다성과 재료 수급의 벽에 막혀서 결국 접게됨. 고인물 양반도 도와주긴 했는데 받기만 하는것도 미안해서 접음. 접는다니깐 아쉬워하면서도 즐거웠다고해주더라. 여전히 하고있을까 좋은 사람이었는데 ㅋㅋ,1
개재밋습빈다  ,1
"적당한 하드코어함. 중근거리 교전. 너무 가볍지 않으면서도 무겁지도 않은, 밸런스가 괜찮은 게임이라고 생각한다.  (일반 모드를 해도 재미있지만 확실히 모드를 깔아서 하는 재미도 있다고 생각한다.)",1
한번 해보면 접어도 가끔 생각나서 폰이나 PC로 깔짝거리긴 하는데 솔직히 이걸 추천하는게 맞는 건가는 잘 모르겠다,0
재미있다...  그래서 사펑 2기 언제나옴?,1
재미있다가 ㅈ같은 약빤 마녀 ㅅㄲ땜에 접는다,0
졸렬지옥을 탈출하려는 왕자의 모험,0
에이지 오브 엠파이어 2. 그이상의 설명이 필요한지? 근데 멀티가면 외국사람들이 몹시 잘한다. 레이팅이 낮은사람도 잘한다 조심 ㅋㅋ,1
리스폰 하고 2초 후 눈 앞에 길목 건너려는 순간 뒤지길 반복 이 씨발 새끼 어딨지? 길목을 두리번 거리다가 안보여서 건너다 뒤지길 반복 이 씨발 새끼들 내가 그냥 꺼져줄게 하며 다른 곳으로 가려는 순간 뒤지길 반복 다른 전초기지로 리스폰을 바꿨더니 똑같이 뒤지기를 반복  그렇게 나는 9시간 동안 뒤지기만 했고 리스폰 지옥에 갇혀버렸다.  난 스트레스 풀 게임을 하고 싶은거지 리얼타임 업햄 시뮬레이터를 하고싶은게 아니라고... 달리기는 뒤지게 느린 주제에 30초 살아있다가 50초 리스폰을 무제한으로 반복하면 이게 시발 게임인지 무소유 실천수행 시뮬레이터인지 분간이 안됨  내가 게임을 하면서 한 행동보다 뒤져서 리스폰 시간에 알탭하고 한 행동이 더 많겠다,0
스토리도 좋고 정신 나갈것 같은 분위기와 그에 어울리는 총기도 너무 좋습니다.  선택 장애가 있다면 힘들 수 있지만 분위기에 휩쓸려 걍 꼴리는데로 해도 스토리 깨는데는 문제 없기 때문에 원하는대로 즐길수 있습니다.  2회차를 강제하는게 살짝 아쉽긴 하지만 그만큼 오래 즐길 만한 게임이라는 뜻이니까요.,1
재밌게 잘 했음... 오디오가 비지 않고... 계속 떠드는 게 장점이자 단점?,1
dlc 를 사야지 퀄리티 높은게임이 된다면 애초에 왜 무료플레이게임 카테고리에 넣으셔가지고 제마음을 싱숭생숭 만드시는건지... 너무 어이가 없네요.,0
핵폐기물  - 17년도부터 해온 유저가,0
  다른 게임에 비해 쉽고 재미있음.,1
"취향이 아님 서부극모름, 느린템포, 인게임의 모든 모션이 현실적이라 너무 느림  모두에게 갓겜이어도 당신에겐 아닐 수 있음 꾸역꾸역 하지말고 안맞으면 하차 ㄱ 설산이 고비라는 이상한 말이 있는데 애초에 2~3시간짜리 분량이고   설산에서 안맞으면 뒤에도 안맞음 거기 넘어간다고 갑자기 님취향 되는거 아님 착각 ㄴ  내가 하차하는것도 이겜이 구려서가 아니라 그냥 누워서 남이 하는거 보는게 더 낫겠다는 판단 너무 느려서 내가할땐 속터지는데 남이하는거 볼땐 재밌음 ㅇㅇ  참고로 내가 재미없어한 게임 위쳐, 엘든링, 레데리, 몬헌시리즈, 어크섀도우  애매한게임  젤다, 사펑  재밌게한게임 킹덤컴, 페르소나, 제노블, 어크신화3부작, 발더게, 용과같이  개똥겜인데 세계관에 짓눌려서 재밌게한게임 호그와트레거시  걍 이젠 내가 무슨 기준으로 재밌게하고 재미없게하는지도 모르겠음 ㅋㅋ 하나 확실한건 이게임 서부극에 흥미없는 사람이 하면 진짜 속터지는거 감당안됨",0
이거 할 바에 워썬더 하러 감,0
왜 환불을 안받았었지..?,0
내가 구한 지구 어디감?????  아니 1편이 아시발꿈 엔딩이라니 이건 너무하잖아요!  ,0
애드온 없으면 맹국 애드온 있으면 5성급 스테이크,0
14년 된 게임인데 아직도 여전히 너무 재미있음.,1
재미는 있지만 사람이 없다...세일하지 않는 이상 지금 구매할 이유는 없다.,0
진입장벽이 크나 깊이있는 하드코어 클래식 모바,1
요상하게 이건 따로 사이트 계정 비번 만들어 쳐야 로그인 댐 로그인 안되고 비번 다시 설정한다고 이메일 보내달라는것도 했는데 이메일 오지를 않는다.. 두번 구입했다 두번 환불한다.. 재밌다해서 참고 해보려했는데 ... 어쌔신크리드 시리즈는 다시 태어나도 안쳐다볼란다  쌍팔년도도 아니고 이메일 답변 하나 느려터진 고조선 게임,0
이겜 할빠에 타르코프 하삼 거긴 스캐브 라도 있어서 복구 가능함 ㅇㅇ,0
아니 씨발 3시간동안 얻은거 ak풀무한테 ㅊ 발려서 다 잃었네? ㅊ 접어버러야지 씨발,0
로그인이 안되는 게임,0
보통맵으로 시작했는데 멘탈탈되서 창의성모드하는중입니다 모드가 많고해서 장벽은 없는듯해요  행성들을 둘러보고 하면서 느낀거지만 중요한요소는 다 들어가있는듯한 전투는 조금 다른게임보다는 잘되있다고는 느껴지진않아요 ㅋㅋ 전투쪽이 아닌 모험쪽입니다 이게임은,1
일단 내가 아무리 강해져도 이 게임은 내가 강해지는지 모르는 게임임.  내가 강해지는 만큼 다 강해져서 힘듬.  또한 다른퀘로 암살하고 서브퀘로 방문하면 진행이 안됨  하지말것.,0
게임사가 가져야 할 책임이 뭔지 제대로 알려주는 신화같은 게임.,1
판정 개병신  ,0
개 재밌다  ,1
4일동안 50시간을 한 미친게임,1
걸작중 걸작(멀티 빼고),1
세이브슬롯좀 더 만들어주세요 좀,0
야 너도 해외 스타가 될수있어!,1
삭제해라 애송이(나),0
전작에 비해 그래픽 급상승  스토리 재밋음  전투 재밌음  사다리 타는거 불편한건 여전함,1
이거 회원가입이 안되는데 어떻게하는거죠,0
오픈월드 게임류 / 어쌔신크리드 게임종류를 처음 접해봐서 게임을 시작해보았는데 은근히 재밌고 계속 하게되는 게임중 하나  사람들이 왜 오픈월드 좋아하고 어쌔신크리드 팬이 되는지 알겠음.  스토리도 스토리인데 디테일에서 한번 놀라고 내가 원하는 스킬트리 타서 캐릭 키울수있는 자유로움에 한번 더 놀람  조금 밖에 안했지만 아마 계속 하게될듯,1
전 일단 재밌는데요 이게 뒤에가 기니까 저도 모르게 자동차들을 박고 다니나봐요 그래서 돈이 자꾸 사려져서 아무것도 알 수 없어요,0
멀티가 2명 밖에 안되는겜인데 그래도 재미있다,1
재미있어요.,1
그냥 개 씹 띵작,1
총쏘는 맛? okay! 맵? okay! 스토리? 나가 그냥 스토리 빼곤 모든게 재밌다 이번에는 무슨총으로 저친구에 대가리를 깨볼까?라는 생각이 든다 그냥 해도 재밌고 취향에 맞다면 인생겜이 될수있다,1
이 손맛.. 어디서 못느낌.,1
그냥 저냥...할만한...음...이것저것하기 좋음...,1
좀비 게임 + 경영 게임이라는 느낌이 많이 들어 계속해서 플레이하게 됩니다. ,1
다만 저만 그런건지 차를 타고가다가 게임이 정지하는 버그가 자꾸 발생하서 짜증이 납니다. 해결 할 수 있는 방법이 있을까요?,0
내가 스팀게임을 시작한 이유,1
그냥 던파 페그오 이런겜하샘 이새끼들은 그냥 좆병신임ㅇㅇ,0
그냥 해라 ~,1
멋진 게임.,1
초딩때 ㅈㄴ무서웠던 좀비 게임,1
핵좀 잡아라 앞에있었다가 뒤에있었다가 순간이동 ㅈㄴ해서 쏘잖아 게다가 존나작은 석궁으로,0
돈쓰면 어느게임보다 재미있음,0
현생보다 재밌음,1
저사양 컴에서도 충분히 돌릴수있꼬   겁나 무서운 공포겜  일단 해보면 왜 공포겜인지 알수있음,1
윈도우11이면 실행이 자주 안됌.,0
일단 하기 시작하면 이미 빠져든 자신을 발견,1
느긋하게 별 고민없이 우주 돌아다니며 기지 만들고 폐지줍기 하는게 재밌는 사람은 추천    일단 전 좀 취향인듯,1
신모드를 켜면 늙고병든 똥손도 32열기까지 삽가능 액션 브금 스토리 캐릭터까지 뭐하나 취향저격을 안한게 없는 갓갓겜이었습니다.  2편에 자그레우스 나오면 깨워주세요.,1
인증메일잃어버리면 찾을수가없다 인증메일찾을려고2주째문의하고있는데 못찾고있음 그냥 사놓고방치해놨다가 오랜만에하려고하니 돈만날리게생겼음.. 메일하나밖에안쓰는데 거기에도 인증메일안오고 그냥 돈만허공에버렸음,0
서든어택보다 재밌음. 그래픽은 크게 거슬리지 않음,1
초은하권력급 게임,1
한번빠지면 못빠져나오는겜,1
팀빨 좇망겜 씨발,0
밀덕들 환장함 ㄹㅇ,1
포스피드백 오류가 좀 심함,0
원하는 디자인의 좋은 함선 뽑는데 시간 다버리는 게임,0
요즘 갑자기 뭔 바람이 불었는지 이 게임을 하고 싶어서 게임 했어여  참 재미있는 시간을 보내고 있어여  하면서 뉴비라고 ASMR 인사 해도 친절하게 잘 받아주십니다! 친해져서 친구도 걸었는데....왜 같이 하자는 말씀 안 하고 혼자 하십니까? 너무 섭섭해여..,1
크아아악 젠장 이 게임은 대체 뭐냐   게2짓 좀 그만해 제발!!!!!,0
"페이데이 2는 4인 팀으로 범죄자들이 되어 다양한 범죄를 수행하는 게임입니다. 플레이어는 은행 강도, 보석 절도, 인질 구출 등 여러 가지 임무를 수행하며, 각 임무는 다양한 난이도와 목표를 가지고 있습니다.    장점으로는 직업이 다양하여 각 직업마다 고유한 스킬트리가 있고, 자신에게 맞는 플레이 스타일을 찾아 커스터마이즈할 수 있습니다. 또한, 다양한 DLC를 통해 새로운 임무와 캐릭터 스토리가 추가됩니다. 아는 형이 1000시간 정도 플레이하였는데, 이 형 말로는 시간이 정말 잘 간다고 하네요.    단점으로는 게임 내에 특정 직업이나 스킬이 지나치게 강력하거나 약한 경우가 있어 밸런스 문제가 있습니다. 특정 조합이 아닌 다른 조합을 사용하기 어려울 수 있죠. 그리고 임무의 구조가 반복적이어서 시간이 지나면서 게임의 흥미가 감소할 수 있습니다. 특히 같은 임무를 여러 번 반복해야 하는 경우 지루함을 더 느낄 수 있습니다.    또한, DLC 문제도 있습니다. 페이데이 2는 많은 DLC를 제공하지만, 모든 DLC의 가격을 합치면 본편 가격의 10배 가까운 가격이 되어 많은 플레이어들이 부담을 느낄 수 있습니다. 기본 게임을 구매한 후 추가로 많은 비용을 지불해야 하는 점이 문제인 것이죠. 이 문제는 많은 페이데이 2 유저들이 공감할 것입니다.    마지막으로, 게임을 많이 한 고수가 초보자나 중수 사이에서 양학을 하는 경우도 있어, 게임을 처음 접한다면 흥미가 많이 떨어질 수 있습니다. 이 문제 또한 DLC 문제와 이어지는 것 같습니다.    결론적으로, DLC 문제, 밸런스 문제, 업데이트 문제로 인해 페이데이 2는 비추천합니다. 하지만 개인의 취향에 따라 다르게 느낄 수 있으니, 자신의 취향에 맞는지 고려해본 후 구매하시기를 추천드립니다.",1
아직 얼마 하지 않았지만 너무 어려운디.. 불친절함...,0
★★★  소스 엔진으로 만들어서 정감은 갔지만 내 기준으론 아쉬웠음.,0
꿈에서 좀비한테 습격당함,1
전 아직 미필이지만  이 게임을 통해 전쟁이 얼마나 무서운지 푸틴이 얼마나 10bird인지 깨달았습니다 진짜 몰입감 ㅈ되니까 꼭 한번씩 해보쇼. 참고로 이 게임 장르는 뉴비들한테는 공포게임입니다 총알 날아오면 일단 누워서 조준하지말고 막 쏘세요 영화처럼,1
real 갓겜임 진짜 제가 게임 엔딩을 보고 이렇게 까지 여운이 남는건 처음임 진짜,1
"이 게임을 하면서 개인적으로 가장 좋았던 점은 웅장한 공룡이 살아 움직이는걸 볼 수 있다는 것이었고, 고렙 개체를 테이밍하고 알까기를 통해 나만의 공룡으로 계속 키워나가는 것이 상당히 재밌었다. 무엇보다 친한 지인들과 같이 게임을 플레이 하면서 소통하고 생존해 나간다는 점이 아주 좋았다.   가 이것을 제외하고는 상당히 재미있는 게임이라고 생각한다.   이 게임을 만약에 시작하려는 사람이 있다면 친한 친구들이나 지인들과 같이 플레이하는 것을 추천한다. 단 PVP는 제외이고 비공개 세션이나 PVE서버에서 플레이하기를 권장한다. 이러한 이유는 공식 PVP의 경우 서버 초기화가 없어서 기존 콘크리트들이 서버를 장악하고 있기 때문이다. 그럼에도 불구하고 PVP를 하고 싶다면 어설프게 들어갔다가 영혼까지 털리지 말고 비공식 서버에 들어가 PVP를 하기를 추천한다.",1
장 불편하고 안 좋았던 점은 일단 최적화가 너무 안좋다. 게임을 장시간 플레이하게 되면 튕기는 경우가 종종 있었고 무엇보다 용량이 너무 커서 주변 사람들의 경우에는 게임을 삭제했다가 깔았다가 반복하는 사람들도 있었다.,0
샌드박스 게임계의 최강자,1
그냥 어쌔크리 시리즈중에 제일 재미있네요,1
무슨 총을 맞던 3발맞으면 죽는게임 총은 사람을 죽여,0
1000원에 산 갓겜,1
병신겜 제작진 게임은 해보고 만드냐?,0
반전 ㄷㄷ,1
친구가 하자고 했는데 안해줘서 레이드를 못돌아요 ㅠㅠ 게임은 재밌어요 다만 특정 컨텐츠가 스트레스 요인이 되는게 아쉽습니다,0
교정 행동 유발게임,1
재미있습니다.  추천 너무 만족 스럽네요.  기분 스트레스 회소 된네요.,1
에드온 호환성좀 고쳐라 5시간째 애드온다운질이 말이 되냐  ,0
진짜 모든게 단점 뿐인 게임인데 손맛이라는 장점 하나때문에 멈추지 못하고 계속 하게됨,1
"돌고 돌아 에펙이다 ,, 본계랑 ea 포합하면 5000시간 넘어가는데 다른 게임은 이런 도파민이 안나와 ,,",0
시간 때우기와 긴장감 있는 게임에 추천 합니다.,1
영원히 싸워라 수호자여.,1
유비식 오픈월드의 숙제를 안좋아 했어서 파크라이4도 하다가 말았는데  오디세이 이거는 숙제라고 안느껴지노  말이 좀 느리다는 느낌같은거랑 뭔가 2%정도 부족해보인다는거 빼고는 명작이 맞구먼,1
